,title,view_num,url
224,Dance Your Way Out Of The Double Under Pass,1600.0,https://www.youtube.com/watch?v=EBCVwAyBNQA
185,Little Adjustments to Fix the Straight Ankle lock,1600.0,https://www.youtube.com/watch?v=xZzlbwPOgy0
8,You’ll Feel this Submission For a Week if Caught in It,1600.0,https://www.youtube.com/watch?v=uJiZg54q9Q0
10,"Teenage Chad Hardy vs jiujitsu black belt at “OGC Team Challenge"" (+finals match)",1500.0,https://www.youtube.com/watch?v=THmeUdE6I7Y
210,Two Guys One Armbar,1500.0,https://www.youtube.com/watch?v=_sv0DLN7QTg
70,Costa Rica Trip 2019!,1400.0,https://www.youtube.com/watch?v=2bKR0xO9LUM
221,You Didn't See These BJJ Sweeps Coming!,1300.0,https://www.youtube.com/watch?v=A8VcxfZzLyg
130,My First Time “Trying” to Teach(keep practicing you get better),1300.0,https://www.youtube.com/watch?v=BDQzZrePPRw
207,BJJ Match Breakdown,1300.0,https://www.youtube.com/watch?v=xn9Qbvm6bos
1,Doing a Triangle “the Wrong Way” and Making it Work,1300.0,https://www.youtube.com/watch?v=d4XNlJbWbXE
52,Q&A with Chad Hardy and Nakana Costa,1200.0,https://www.youtube.com/watch?v=7wSHoIAn9Pw
53,Should I Only learn From Someone My Same Height,1200.0,https://www.youtube.com/watch?v=ImpXScbaJkA
7,Essential Items for Starting Jiujitsu + a Few Things That Will Help,1200.0,https://www.youtube.com/watch?v=Ia-QAv_81tY
